customer_id,delivery_rating,food_rating,helpful_count,order_id,rating,restaurant_id,review_date,review_id,review_text
CUST-07964,1,2,5,ORD-00022676,1,REST-13174,2026-01-20T11:25:04.759Z,REV-009943,Never ordering from here again. Horrible.
CUST-08457,1,1,47,ORD-00001872,1,REST-17503,2025-12-31T04:19:04.759Z,REV-009944,Never ordering from here again. Horrible.
CUST-00707,4,5,4,ORD-00025305,4,REST-11272,2026-01-12T23:17:04.759Z,REV-009945,"Great flavors, good portion sizes. Would order again."
CUST-00435,5,4,5,ORD-00009111,4,REST-02524,2025-11-26T02:30:04.759Z,REV-009946,Good experience overall. Food was tasty and hot.
CUST-04930,5,6,18,ORD-00006774,5,REST-18313,2026-02-03T14:13:04.759Z,REV-009947,Incredible experience. The dish was perfect!
CUST-03849,1,1,40,ORD-00017948,1,REST-01515,2026-02-13T08:33:04.759Z,REV-009948,Worst Restaurant I've ever had. Do not recommend.
CUST-03617,3,3,8,ORD-00026769,4,REST-17204,2025-11-26T03:04:04.759Z,REV-009949,Solid choice for Restaurant. Delivery was quick too.
CUST-06928,3,5,2,ORD-00012021,4,REST-00618,2026-01-20T13:36:04.759Z,REV-009950,"Great flavors, good portion sizes. Would order again."
CUST-01487,4,4,31,ORD-00013956,5,REST-09285,2025-12-22T11:49:04.759Z,REV-009951,Incredible experience. The dish was perfect!
CUST-01335,4,5,0,ORD-00037417,4,REST-05630,2026-01-24T02:02:04.759Z,REV-009952,Really good Restaurant food. Enjoyed the food.
CUST-05468,5,5,8,ORD-00012905,4,REST-21472,2026-01-19T08:31:04.759Z,REV-009953,Solid choice for Fast Food. Delivery was quick too.
CUST-04477,6,5,17,ORD-00031377,5,REST-03359,2026-02-01T03:03:04.759Z,REV-009954,Five stars all the way! Will definitely order again.
CUST-02928,5,6,43,ORD-00046462,5,REST-02517,2026-02-06T23:17:04.759Z,REV-009955,Outstanding service and delicious food. Highly recommend!
CUST-06956,2,1,7,ORD-00017650,2,REST-03606,2026-01-17T03:48:04.759Z,REV-009956,Not happy with this order. Several issues.
CUST-08995,6,5,41,ORD-00007735,5,REST-11100,2025-11-29T20:39:04.759Z,REV-009957,Incredible experience. The Restaurant dishes was perfect!
CUST-04054,4,6,17,ORD-00030987,5,REST-20235,2026-01-21T11:58:04.759Z,REV-009958,Outstanding service and delicious food. Highly recommend!
CUST-05714,3,5,4,ORD-00039101,4,REST-09524,2025-12-26T09:47:04.759Z,REV-009959,Good experience overall. Food was tasty and hot.
CUST-08220,5,4,16,ORD-00006257,5,REST-07643,2026-01-08T22:20:04.759Z,REV-009960,Outstanding service and delicious food. Highly recommend!
CUST-07365,1,2,46,ORD-00037823,1,REST-02657,2026-02-07T07:40:04.759Z,REV-009961,Completely unacceptable. Food was inedible.
CUST-06318,5,4,3,ORD-00008826,5,REST-08683,2026-01-14T16:48:04.759Z,REV-009962,This place never disappoints. Always fresh and tasty.
CUST-01104,3,4,5,ORD-00007845,4,REST-13122,2025-12-30T17:56:04.759Z,REV-009963,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-06592,4,3,3,ORD-00006429,4,REST-21667,2025-12-23T00:28:04.759Z,REV-009964,"Great flavors, good portion sizes. Would order again."
CUST-09188,1,1,1,ORD-00015150,1,REST-04915,2025-12-12T22:11:04.759Z,REV-009965,Worst Restaurant I've ever had. Do not recommend.
CUST-03303,5,4,13,ORD-00040932,5,REST-21886,2026-01-25T23:41:04.759Z,REV-009966,This place never disappoints. Always fresh and tasty.
CUST-03435,4,3,1,ORD-00037772,4,REST-14045,2026-01-11T01:18:04.759Z,REV-009967,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-02202,4,4,34,ORD-00035134,5,REST-10988,2025-11-28T07:24:04.759Z,REV-009968,Five stars all the way! Will definitely order again.
CUST-04984,3,3,7,ORD-00033927,4,REST-12203,2026-01-02T23:45:04.759Z,REV-009969,Good experience overall. Food was tasty and hot.
CUST-09258,5,5,16,ORD-00003411,5,REST-12694,2025-12-11T11:51:04.759Z,REV-009970,Incredible experience. The food was perfect!
CUST-03477,2,1,6,ORD-00027056,2,REST-08577,2025-12-18T04:54:04.759Z,REV-009971,Not happy with this order. Several issues.
CUST-03357,2,2,6,ORD-00000768,2,REST-16322,2026-01-23T21:11:04.759Z,REV-009972,Disappointed with the dish. Not worth the price.
CUST-08036,4,6,23,ORD-00020332,5,REST-05959,2026-02-08T06:58:04.759Z,REV-009973,Five stars all the way! Will definitely order again.
CUST-03778,3,4,8,ORD-00020537,3,REST-14660,2026-01-08T20:54:04.759Z,REV-009974,Decent Fast Food food but nothing special.
CUST-02184,6,4,44,ORD-00028029,5,REST-21692,2026-02-07T11:19:04.759Z,REV-009975,Outstanding service and delicious food. Highly recommend!
CUST-03118,2,1,5,ORD-00025985,2,REST-18202,2025-12-17T17:06:04.759Z,REV-009976,Not happy with this order. Several issues.
CUST-06311,4,5,26,ORD-00018419,5,REST-11035,2025-12-25T23:58:04.759Z,REV-009977,Incredible experience. The meal was perfect!
CUST-05118,5,3,4,ORD-00000979,4,REST-18639,2025-12-29T03:58:04.759Z,REV-009978,"Great flavors, good portion sizes. Would order again."
CUST-03861,5,6,19,ORD-00018619,5,REST-18769,2025-12-30T07:45:04.759Z,REV-009979,Incredible experience. The food was perfect!
CUST-04100,3,5,4,ORD-00022237,4,REST-18436,2025-12-12T05:47:04.759Z,REV-009980,Really good Restaurant food. Enjoyed the food.
CUST-08515,1,1,48,ORD-00037597,1,REST-20603,2025-12-18T11:52:04.759Z,REV-009981,Terrible experience. Food was cold and tasteless.
CUST-09202,5,3,6,ORD-00040556,4,REST-01135,2025-12-22T02:12:04.759Z,REV-009982,"Great flavors, good portion sizes. Would order again."
CUST-03397,4,4,0,ORD-00025089,5,REST-13970,2025-11-29T10:09:04.759Z,REV-009983,Incredible experience. The Fast Food dishes was perfect!
CUST-05396,3,1,8,ORD-00044603,2,REST-13232,2025-11-29T00:34:04.759Z,REV-009984,Below expectations. Won't be ordering again.
CUST-05467,1,1,28,ORD-00028506,1,REST-15068,2025-12-06T23:45:04.759Z,REV-009985,Worst Restaurant I've ever had. Do not recommend.
CUST-04967,6,6,19,ORD-00042956,5,REST-15891,2026-02-02T12:03:04.759Z,REV-009986,Incredible experience. The Fast Food dishes was perfect!
CUST-09644,4,4,28,ORD-00048893,5,REST-13688,2026-02-04T11:16:04.759Z,REV-009987,Absolutely amazing! Best Restaurant food in Toronto!
CUST-03022,4,3,8,ORD-00025384,3,REST-12209,2026-01-18T16:35:04.759Z,REV-009988,Average experience. Food was fine but not remarkable.
CUST-09198,5,6,48,ORD-00012993,5,REST-16129,2026-01-30T02:03:04.759Z,REV-009989,Absolutely amazing! Best Fast Food food in Toronto!
CUST-04862,3,1,8,ORD-00013450,2,REST-20852,2025-12-28T12:39:04.759Z,REV-009990,Disappointed with the meal. Not worth the price.
CUST-03409,6,4,27,ORD-00030417,5,REST-10279,2025-12-22T10:57:04.759Z,REV-009991,Five stars all the way! Will definitely order again.
CUST-08264,5,5,4,ORD-00026021,4,REST-06283,2026-01-22T14:33:04.759Z,REV-009992,Really good Cafe food. Enjoyed the food.
CUST-05839,3,3,4,ORD-00044203,3,REST-12607,2026-01-13T20:21:04.759Z,REV-009993,Decent Fast Food food but nothing special.
CUST-00507,6,4,16,ORD-00019994,5,REST-19746,2025-12-20T02:07:04.759Z,REV-009994,This place never disappoints. Always fresh and tasty.
CUST-00593,5,4,13,ORD-00033049,5,REST-13899,2025-11-25T17:22:04.759Z,REV-009995,Absolutely amazing! Best Restaurant food in Toronto!
CUST-00853,1,1,41,ORD-00020539,1,REST-19798,2026-02-10T07:56:04.759Z,REV-009996,Never ordering from here again. Horrible.
CUST-07681,3,3,4,ORD-00022280,3,REST-15468,2026-01-31T17:29:04.759Z,REV-009997,It was okay. The meal could be better.
CUST-00490,3,4,8,ORD-00015447,3,REST-05290,2025-11-20T22:19:04.759Z,REV-009998,Mediocre. Delivery took longer than expected.
CUST-07274,5,4,2,ORD-00002306,5,REST-02755,2025-12-22T16:10:04.759Z,REV-009999,This place never disappoints. Always fresh and tasty.
CUST-01681,5,6,23,ORD-00021424,5,REST-14225,2025-12-19T04:37:04.759Z,REV-010000,Incredible experience. The dish was perfect!
CUST-02660,6,5,36,ORD-00002513,5,REST-22660,2025-11-19T05:10:04.759Z,REV-010001,Outstanding service and delicious food. Highly recommend!
CUST-00749,5,4,8,ORD-00000020,4,REST-11360,2025-12-20T04:25:04.759Z,REV-010002,Solid choice for Restaurant. Delivery was quick too.
CUST-06686,2,4,10,ORD-00016707,3,REST-16496,2026-01-19T06:51:04.759Z,REV-010003,Decent Fast Food food but nothing special.
CUST-08021,2,2,6,ORD-00020373,3,REST-00461,2026-01-29T07:36:04.759Z,REV-010004,Decent Restaurant food but nothing special.
CUST-07254,5,4,7,ORD-00038654,5,REST-17899,2025-11-23T08:50:04.759Z,REV-010005,Five stars all the way! Will definitely order again.
CUST-09010,4,4,6,ORD-00038601,3,REST-10141,2025-12-06T16:08:04.759Z,REV-010006,Average experience. Food was fine but not remarkable.
CUST-00468,4,5,1,ORD-00024364,4,REST-17451,2026-01-26T10:51:04.759Z,REV-010007,"Great flavors, good portion sizes. Would order again."
CUST-03416,4,3,10,ORD-00047021,4,REST-10372,2026-01-20T14:47:04.759Z,REV-010008,Really good Restaurant food. Enjoyed the Restaurant dishes.
CUST-08354,3,5,7,ORD-00011433,4,REST-04889,2025-12-23T15:08:04.759Z,REV-010009,Really good Restaurant food. Enjoyed the Restaurant dishes.
CUST-01796,4,4,8,ORD-00029274,4,REST-08276,2025-12-04T10:00:04.759Z,REV-010010,Good experience overall. Food was tasty and hot.
CUST-01560,3,3,6,ORD-00038568,4,REST-12836,2026-02-07T09:41:04.759Z,REV-010011,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-02086,3,3,7,ORD-00044564,4,REST-16652,2025-12-14T22:10:04.759Z,REV-010012,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-01501,3,3,10,ORD-00001967,4,REST-14546,2025-12-22T02:36:04.759Z,REV-010013,Good experience overall. Food was tasty and hot.
CUST-02722,4,5,10,ORD-00023552,5,REST-03191,2025-12-03T17:02:04.759Z,REV-010014,Outstanding service and delicious food. Highly recommend!
CUST-00424,3,3,10,ORD-00031815,4,REST-09949,2026-02-04T04:55:04.759Z,REV-010015,Solid choice for Restaurant. Delivery was quick too.
CUST-06882,4,4,10,ORD-00005600,3,REST-02857,2025-11-20T19:04:04.759Z,REV-010016,Not bad but I've had better Restaurant elsewhere.
CUST-07082,4,4,0,ORD-00019950,3,REST-13107,2026-01-27T01:18:04.759Z,REV-010017,Decent Cafe food but nothing special.
CUST-03260,3,3,7,ORD-00020535,2,REST-00685,2026-01-26T12:42:04.759Z,REV-010018,Not happy with this order. Several issues.
CUST-05830,3,3,4,ORD-00027706,4,REST-18140,2025-11-24T11:01:04.759Z,REV-010019,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-07827,5,4,19,ORD-00040856,5,REST-13909,2025-11-26T00:42:04.759Z,REV-010020,Incredible experience. The food was perfect!
CUST-01979,2,2,1,ORD-00015039,3,REST-17608,2026-02-08T08:37:04.759Z,REV-010021,Mediocre. Delivery took longer than expected.
CUST-05878,1,3,3,ORD-00002400,2,REST-06125,2026-02-02T18:39:04.759Z,REV-010022,Subpar quality. Expected better.
CUST-03658,3,5,2,ORD-00012232,4,REST-01851,2026-02-08T05:04:04.759Z,REV-010023,Good experience overall. Food was tasty and hot.
CUST-00467,6,4,15,ORD-00015093,5,REST-00379,2025-12-05T09:15:04.759Z,REV-010024,Outstanding service and delicious food. Highly recommend!
CUST-00252,4,3,0,ORD-00041799,4,REST-18088,2025-12-22T02:17:04.759Z,REV-010025,Good experience overall. Food was tasty and hot.
CUST-01448,3,4,7,ORD-00045944,4,REST-03037,2025-12-03T00:19:04.759Z,REV-010026,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-04997,4,5,32,ORD-00017957,5,REST-22124,2025-12-06T13:06:04.759Z,REV-010027,Incredible experience. The Restaurant dishes was perfect!
CUST-02966,4,5,2,ORD-00040273,4,REST-05156,2025-12-17T02:08:04.759Z,REV-010028,Really good Cafe food. Enjoyed the Cafe dishes.
CUST-09464,4,5,0,ORD-00012543,4,REST-15175,2025-11-29T11:44:04.759Z,REV-010029,Good experience overall. Food was tasty and hot.
CUST-07644,1,2,11,ORD-00015303,1,REST-16047,2025-12-20T02:00:04.759Z,REV-010030,Awful. Delivery was late and food was wrong.
CUST-07775,5,6,43,ORD-00044653,5,REST-10644,2025-11-21T11:16:04.759Z,REV-010031,Outstanding service and delicious food. Highly recommend!
CUST-03599,3,4,9,ORD-00042118,4,REST-14775,2025-12-24T06:56:04.759Z,REV-010032,Good experience overall. Food was tasty and hot.
CUST-05282,3,2,6,ORD-00034589,3,REST-20776,2026-01-05T06:56:04.759Z,REV-010033,Mediocre. Delivery took longer than expected.
CUST-03547,4,2,2,ORD-00007245,3,REST-04308,2026-01-02T14:14:04.759Z,REV-010034,Not bad but I've had better Restaurant elsewhere.
CUST-05038,4,4,10,ORD-00036110,3,REST-22672,2026-02-09T18:31:04.759Z,REV-010035,It was okay. The Fast Food dishes could be better.
CUST-07385,3,2,10,ORD-00040005,2,REST-10505,2025-12-30T23:35:04.759Z,REV-010036,Subpar quality. Expected better.
CUST-00102,3,3,8,ORD-00036842,4,REST-08376,2025-11-27T13:43:04.759Z,REV-010037,"Great flavors, good portion sizes. Would order again."
CUST-01810,3,3,6,ORD-00040486,4,REST-01452,2026-01-17T17:48:04.759Z,REV-010038,Good experience overall. Food was tasty and hot.
CUST-05387,3,4,4,ORD-00004904,4,REST-05145,2026-01-23T18:52:04.759Z,REV-010039,Good experience overall. Food was tasty and hot.
CUST-08154,4,2,7,ORD-00043086,3,REST-17447,2026-01-26T05:57:04.759Z,REV-010040,Decent Restaurant food but nothing special.
CUST-06920,3,4,4,ORD-00002147,4,REST-12198,2026-01-01T04:21:04.759Z,REV-010041,Solid choice for Restaurant. Delivery was quick too.
CUST-07234,4,5,10,ORD-00000936,4,REST-02711,2025-12-23T02:45:04.759Z,REV-010042,Really good Restaurant food. Enjoyed the Restaurant dishes.
CUST-08443,6,4,7,ORD-00039572,5,REST-12724,2025-12-28T09:03:04.759Z,REV-010043,Incredible experience. The dish was perfect!
CUST-07262,3,3,7,ORD-00009573,3,REST-17520,2026-01-07T17:45:04.759Z,REV-010044,Not bad but I've had better Restaurant elsewhere.
CUST-01764,5,6,35,ORD-00021282,5,REST-18177,2025-11-22T03:15:04.759Z,REV-010045,This place never disappoints. Always fresh and tasty.
CUST-03422,2,1,34,ORD-00046067,1,REST-04729,2025-12-09T01:28:04.759Z,REV-010046,Awful. Delivery was late and food was wrong.
CUST-01403,4,4,4,ORD-00023254,5,REST-04631,2026-01-19T07:57:04.759Z,REV-010047,Absolutely amazing! Best Restaurant food in Toronto!
CUST-06693,4,5,10,ORD-00016370,4,REST-14127,2025-11-19T23:50:04.759Z,REV-010048,Really good Fast Food food. Enjoyed the food.
CUST-04465,4,5,5,ORD-00007737,4,REST-08359,2025-12-27T05:05:04.759Z,REV-010049,Good experience overall. Food was tasty and hot.
CUST-07308,5,5,5,ORD-00019176,4,REST-08783,2025-11-16T00:20:04.759Z,REV-010050,Solid choice for Restaurant. Delivery was quick too.
CUST-01080,6,6,41,ORD-00000964,5,REST-15357,2025-11-25T04:44:04.759Z,REV-010051,Incredible experience. The food was perfect!
CUST-07288,5,3,4,ORD-00027201,4,REST-10377,2026-01-10T20:11:04.759Z,REV-010052,Really good Fast Food food. Enjoyed the food.
CUST-07172,5,6,26,ORD-00049888,5,REST-10806,2025-12-08T03:48:04.759Z,REV-010053,Incredible experience. The dish was perfect!
CUST-07792,5,6,34,ORD-00008730,5,REST-10791,2026-02-14T16:20:04.759Z,REV-010054,Outstanding service and delicious food. Highly recommend!
CUST-07681,2,4,0,ORD-00018412,3,REST-11114,2026-01-28T19:20:04.759Z,REV-010055,Not bad but I've had better Restaurant elsewhere.
CUST-04188,3,5,4,ORD-00000137,4,REST-00336,2025-11-19T10:28:04.759Z,REV-010056,"Great flavors, good portion sizes. Would order again."
CUST-05353,5,4,15,ORD-00002664,5,REST-07461,2025-11-29T05:27:04.759Z,REV-010057,Incredible experience. The Restaurant dishes was perfect!
CUST-05892,2,2,4,ORD-00006069,3,REST-00444,2025-12-29T11:42:04.759Z,REV-010058,Decent Restaurant food but nothing special.
CUST-03826,2,2,43,ORD-00012377,1,REST-07119,2026-02-05T06:18:04.759Z,REV-010059,Terrible experience. Food was cold and tasteless.
CUST-05831,4,4,13,ORD-00034541,5,REST-17919,2025-12-19T03:20:04.759Z,REV-010060,Outstanding service and delicious food. Highly recommend!
CUST-04324,6,5,5,ORD-00012769,5,REST-05034,2026-01-02T03:13:04.759Z,REV-010061,Incredible experience. The food was perfect!
CUST-04030,4,3,9,ORD-00001554,4,REST-03203,2025-12-30T09:30:04.759Z,REV-010062,Solid choice for Restaurant. Delivery was quick too.
CUST-00800,3,3,6,ORD-00015393,3,REST-16307,2026-01-21T01:00:04.759Z,REV-010063,Decent Fast Food food but nothing special.
CUST-04450,4,3,5,ORD-00024470,3,REST-22320,2026-01-27T22:07:04.759Z,REV-010064,Not bad but I've had better Fast Food elsewhere.
CUST-05396,5,5,43,ORD-00041749,5,REST-16104,2025-12-26T04:34:04.759Z,REV-010065,Outstanding service and delicious food. Highly recommend!
CUST-05870,6,5,46,ORD-00043678,5,REST-22521,2025-11-26T18:49:04.759Z,REV-010066,Incredible experience. The Restaurant dishes was perfect!
CUST-08166,5,3,7,ORD-00036675,4,REST-11794,2026-01-22T16:06:04.759Z,REV-010067,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-01902,4,4,9,ORD-00025712,3,REST-09239,2025-11-19T23:52:04.759Z,REV-010068,Mediocre. Delivery took longer than expected.
CUST-04818,3,4,4,ORD-00021791,4,REST-02641,2025-11-26T08:16:04.759Z,REV-010069,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-01724,5,3,8,ORD-00010696,4,REST-05279,2025-11-29T04:17:04.759Z,REV-010070,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-05686,3,3,6,ORD-00003564,4,REST-04437,2026-02-13T10:34:04.759Z,REV-010071,"Great flavors, good portion sizes. Would order again."
CUST-09452,5,4,2,ORD-00024104,4,REST-06364,2026-01-14T04:24:04.759Z,REV-010072,Good experience overall. Food was tasty and hot.
CUST-06776,1,1,39,ORD-00040637,1,REST-10478,2026-01-25T02:36:04.759Z,REV-010073,Worst Restaurant I've ever had. Do not recommend.
CUST-08152,3,5,4,ORD-00046312,4,REST-06227,2026-01-07T18:08:04.759Z,REV-010074,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-08901,5,5,7,ORD-00021271,4,REST-02020,2026-01-22T19:37:04.759Z,REV-010075,Solid choice for Restaurant. Delivery was quick too.
CUST-08882,5,4,9,ORD-00005749,4,REST-05552,2026-01-07T04:59:04.759Z,REV-010076,Really good Restaurant food. Enjoyed the Restaurant dishes.
CUST-09126,2,2,5,ORD-00028745,2,REST-20500,2025-12-08T06:16:04.759Z,REV-010077,Subpar quality. Expected better.
CUST-09367,6,6,9,ORD-00032043,5,REST-08609,2026-02-09T08:09:04.759Z,REV-010078,Incredible experience. The Restaurant dishes was perfect!
CUST-02938,4,6,49,ORD-00024808,5,REST-22050,2025-11-22T11:24:04.759Z,REV-010079,Outstanding service and delicious food. Highly recommend!
CUST-03403,3,5,9,ORD-00029915,4,REST-15808,2026-02-03T19:11:04.759Z,REV-010080,Good experience overall. Food was tasty and hot.
CUST-04384,4,6,1,ORD-00045793,5,REST-07100,2025-12-16T01:57:04.759Z,REV-010081,Five stars all the way! Will definitely order again.
CUST-04424,3,5,10,ORD-00037956,4,REST-13414,2025-11-30T11:57:04.759Z,REV-010082,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-03230,5,3,6,ORD-00032143,4,REST-16597,2025-11-14T12:56:04.759Z,REV-010083,Very satisfied with the quality. Minor issue with timing but overall great.
CUST-01107,6,5,41,ORD-00025643,5,REST-15267,2026-01-28T10:27:04.759Z,REV-010084,Absolutely amazing! Best Restaurant food in Toronto!
CUST-07836,4,5,5,ORD-00019940,4,REST-12226,2026-02-09T23:09:04.759Z,REV-010085,Really good Restaurant food. Enjoyed the Restaurant dishes.
CUST-06945,4,4,41,ORD-00047406,5,REST-06847,2026-01-06T14:37:04.759Z,REV-010086,Incredible experience. The food was perfect!
CUST-09122,4,4,16,ORD-00041242,5,REST-22680,2025-12-14T11:44:04.759Z,REV-010087,Outstanding service and delicious food. Highly recommend!
